timestamp,nama_user,berat_badan,s1,s2,s3,s4,s5,s6,label_code,label_text
08:37:42.909,miring_kiri,74,7.11,10.78,0.38,-1.47,0,0,2,Duduk Miring Kiri
08:37:43.011,miring_kiri,74,7.08,10.70,0.37,-1.45,0,0,2,Duduk Miring Kiri
08:37:43.114,miring_kiri,74,7.14,10.62,0.37,-1.45,0,0,2,Duduk Miring Kiri
08:37:43.216,miring_kiri,74,7.16,10.57,0.39,-1.43,0,0,2,Duduk Miring Kiri
08:37:43.318,miring_kiri,74,7.11,10.50,0.44,-1.41,0,0,2,Duduk Miring Kiri
08:37:43.421,miring_kiri,74,6.97,10.40,0.53,-1.39,0,0,2,Duduk Miring Kiri
08:37:43.523,miring_kiri,74,6.80,10.28,0.58,-1.36,0,0,2,Duduk Miring Kiri
08:37:43.625,miring_kiri,74,6.85,10.24,0.55,-1.35,0,0,2,Duduk Miring Kiri
08:37:43.727,miring_kiri,74,6.82,10.39,0.55,-1.34,0,0,2,Duduk Miring Kiri
08:37:43.830,miring_kiri,74,6.70,10.55,0.51,-1.36,0,0,2,Duduk Miring Kiri
08:37:43.932,miring_kiri,74,6.81,10.60,0.45,-1.38,0,0,2,Duduk Miring Kiri
08:37:44.034,miring_kiri,74,6.90,10.56,0.48,-1.38,0,0,2,Duduk Miring Kiri
08:37:44.136,miring_kiri,74,6.74,10.48,0.51,-1.36,0,0,2,Duduk Miring Kiri
08:37:44.238,miring_kiri,74,6.71,10.43,0.54,-1.36,0,0,2,Duduk Miring Kiri
08:37:44.341,miring_kiri,74,6.70,10.35,0.56,-1.37,0,0,2,Duduk Miring Kiri
08:37:44.443,miring_kiri,74,6.72,10.32,0.55,-1.36,0,0,2,Duduk Miring Kiri
08:37:44.545,miring_kiri,74,6.74,10.30,0.57,-1.35,0,0,2,Duduk Miring Kiri
08:37:44.647,miring_kiri,74,6.70,10.22,0.62,-1.35,0,0,2,Duduk Miring Kiri
08:37:44.750,miring_kiri,74,6.60,10.10,0.67,-1.34,0,0,2,Duduk Miring Kiri
08:37:44.852,miring_kiri,74,6.55,10.01,0.69,-1.31,0,0,2,Duduk Miring Kiri
08:37:44.954,miring_kiri,74,6.59,9.95,0.72,-1.30,0,0,2,Duduk Miring Kiri
08:37:45.056,miring_kiri,74,6.68,9.82,0.75,-1.29,0,0,2,Duduk Miring Kiri
08:37:45.158,miring_kiri,74,6.69,9.65,0.78,-1.25,0,0,2,Duduk Miring Kiri
